[2025-12-05 11:22:34] [INFO] 服务器信息保存成功 | 数据: {"id":"107"}
[2026-01-07 18:10:51] [INFO] 服务器信息保存成功 | 数据: {"id":"480"}
[2026-01-07 18:10:51] [INFO] 服务器信息保存成功 | 数据: {"id":"481"}
[2026-01-07 18:10:51] [INFO] 服务器信息保存成功 | 数据: {"id":"482"}
[2026-01-07 18:10:51] [INFO] 服务器信息保存成功 | 数据: {"id":"483"}
[2026-01-07 18:10:52] [INFO] 服务器信息保存成功 | 数据: {"id":"484"}
[2026-01-07 18:10:52] [INFO] 服务器信息保存成功 | 数据: {"id":"485"}
[2026-01-07 18:10:52] [INFO] 服务器信息保存成功 | 数据: {"id":"486"}
[2026-01-07 18:10:52] [INFO] 服务器信息保存成功 | 数据: {"id":"487"}
[2026-01-07 18:10:52] [INFO] 服务器信息保存成功 | 数据: {"id":"488"}
[2026-01-07 18:10:52] [INFO] 服务器信息保存成功 | 数据: {"id":"489"}
[2026-01-07 18:10:52] [INFO] 服务器信息保存成功 | 数据: {"id":"490"}
[2026-01-07 18:10:52] [INFO] 服务器信息保存成功 | 数据: {"id":"491"}
[2026-01-07 18:10:52] [INFO] 服务器信息保存成功 | 数据: {"id":"492"}
[2026-01-07 18:10:52] [INFO] 服务器信息保存成功 | 数据: {"id":"493"}
[2026-01-07 18:10:52] [INFO] 服务器信息保存成功 | 数据: {"id":"494"}
[2026-01-07 18:10:52] [INFO] 服务器信息保存成功 | 数据: {"id":"495"}
[2026-01-07 18:10:52] [INFO] 服务器信息保存成功 | 数据: {"id":"496"}
[2026-01-07 18:10:52] [INFO] 服务器信息保存成功 | 数据: {"id":"497"}
[2026-01-07 18:10:52] [INFO] 服务器信息保存成功 | 数据: {"id":"498"}
[2026-01-07 18:10:52] [INFO] 服务器信息保存成功 | 数据: {"id":"499"}
[2026-01-07 18:10:52] [INFO] 服务器信息保存成功 | 数据: {"id":"500"}
[2026-01-07 18:10:53] [INFO] 服务器信息保存成功 | 数据: {"id":"501"}
[2026-01-07 18:10:53] [INFO] 服务器信息保存成功 | 数据: {"id":"502"}
[2026-01-07 18:10:53] [INFO] 服务器信息保存成功 | 数据: {"id":"503"}
[2026-01-07 18:10:53] [INFO] 服务器信息保存成功 | 数据: {"id":"504"}
[2026-01-07 18:10:53] [INFO] 服务器信息保存成功 | 数据: {"id":"505"}
[2026-01-07 18:10:53] [INFO] 服务器信息保存成功 | 数据: {"id":"506"}
[2026-01-07 18:10:53] [INFO] 服务器信息保存成功 | 数据: {"id":"507"}
[2026-01-07 18:10:53] [INFO] 服务器信息保存成功 | 数据: {"id":"508"}
[2026-01-07 18:10:53] [INFO] 服务器信息保存成功 | 数据: {"id":"509"}
[2026-01-07 18:10:53] [INFO] 服务器信息保存成功 | 数据: {"id":"510"}
[2026-01-07 18:10:53] [INFO] 服务器信息保存成功 | 数据: {"id":"511"}
[2026-01-07 18:10:53] [INFO] 服务器信息保存成功 | 数据: {"id":"512"}
[2026-01-07 18:10:53] [INFO] 服务器信息保存成功 | 数据: {"id":"513"}
[2026-01-07 18:10:53] [INFO] 服务器信息保存成功 | 数据: {"id":"514"}
[2026-01-07 18:10:53] [INFO] 服务器信息保存成功 | 数据: {"id":"515"}
[2026-01-07 18:10:53] [INFO] 服务器信息保存成功 | 数据: {"id":"516"}
[2026-01-07 18:10:53] [INFO] 服务器信息保存成功 | 数据: {"id":"517"}
[2026-01-07 18:10:54] [INFO] 服务器信息保存成功 | 数据: {"id":"518"}
[2026-01-07 18:10:54] [INFO] 服务器信息保存成功 | 数据: {"id":"519"}
[2026-01-07 18:10:54] [INFO] 服务器信息保存成功 | 数据: {"id":"520"}
[2026-01-07 18:10:54] [INFO] 服务器信息保存成功 | 数据: {"id":"521"}
[2026-01-07 18:10:54] [INFO] 服务器信息保存成功 | 数据: {"id":"522"}
[2026-01-07 18:10:54] [INFO] 服务器信息保存成功 | 数据: {"id":"523"}
[2026-01-07 18:10:54] [INFO] 服务器信息保存成功 | 数据: {"id":"524"}
[2026-01-07 18:10:54] [INFO] 服务器信息保存成功 | 数据: {"id":"525"}
[2026-01-07 18:10:54] [INFO] 服务器信息保存成功 | 数据: {"id":"526"}
[2026-01-07 18:10:54] [INFO] 服务器信息保存成功 | 数据: {"id":"527"}
[2026-01-07 18:10:54] [INFO] 服务器信息保存成功 | 数据: {"id":"528"}
[2026-01-07 18:10:54] [INFO] 服务器信息保存成功 | 数据: {"id":"529"}
[2026-01-07 18:10:54] [INFO] 服务器信息保存成功 | 数据: {"id":"530"}
[2026-01-07 18:10:54] [INFO] 服务器信息保存成功 | 数据: {"id":"531"}
[2026-01-07 18:10:54] [INFO] 服务器信息保存成功 | 数据: {"id":"532"}
[2026-01-07 18:10:54] [INFO] 服务器信息保存成功 | 数据: {"id":"533"}
[2026-01-07 18:10:54] [INFO] 服务器信息保存成功 | 数据: {"id":"534"}
[2026-01-07 18:10:55] [INFO] 服务器信息保存成功 | 数据: {"id":"535"}
[2026-01-07 18:10:55] [INFO] 服务器信息保存成功 | 数据: {"id":"536"}
[2026-01-07 18:10:55] [INFO] 服务器信息保存成功 | 数据: {"id":"537"}
[2026-01-07 18:10:55] [INFO] 服务器信息保存成功 | 数据: {"id":"538"}
[2026-01-07 18:10:55] [INFO] 服务器信息保存成功 | 数据: {"id":"539"}
[2026-01-07 18:10:55] [INFO] 服务器信息保存成功 | 数据: {"id":"540"}
[2026-01-07 18:10:55] [INFO] 服务器信息保存成功 | 数据: {"id":"541"}
[2026-01-07 18:10:55] [INFO] 服务器信息保存成功 | 数据: {"id":"542"}
[2026-01-07 18:10:55] [INFO] 服务器信息保存成功 | 数据: {"id":"543"}
[2026-01-07 18:10:55] [INFO] 服务器信息保存成功 | 数据: {"id":"544"}
[2026-01-07 18:10:55] [INFO] 服务器信息保存成功 | 数据: {"id":"545"}
[2026-01-07 18:10:55] [INFO] 服务器信息保存成功 | 数据: {"id":"546"}
[2026-01-07 18:10:55] [INFO] 服务器信息保存成功 | 数据: {"id":"547"}
[2026-01-07 18:10:55] [INFO] 服务器信息保存成功 | 数据: {"id":"548"}
[2026-01-07 18:10:55] [INFO] 服务器信息保存成功 | 数据: {"id":"549"}
[2026-01-07 18:10:55] [INFO] 服务器信息保存成功 | 数据: {"id":"550"}
[2026-01-07 18:10:55] [INFO] 服务器信息保存成功 | 数据: {"id":"551"}
[2026-01-07 18:10:56] [INFO] 服务器信息保存成功 | 数据: {"id":"552"}
[2026-01-07 18:10:56] [INFO] 服务器信息保存成功 | 数据: {"id":"553"}
[2026-01-07 18:10:56] [INFO] 服务器信息保存成功 | 数据: {"id":"554"}
[2026-01-07 18:10:56] [INFO] 服务器信息保存成功 | 数据: {"id":"555"}
[2026-01-07 18:10:56] [INFO] 服务器信息保存成功 | 数据: {"id":"556"}
[2026-01-07 18:10:56] [INFO] 服务器信息保存成功 | 数据: {"id":"557"}
[2026-01-07 18:10:56] [INFO] 服务器信息保存成功 | 数据: {"id":"558"}
[2026-01-07 18:10:56] [INFO] 服务器信息保存成功 | 数据: {"id":"559"}
[2026-01-07 18:10:56] [INFO] 服务器信息保存成功 | 数据: {"id":"560"}
[2026-01-07 18:10:56] [INFO] 服务器信息保存成功 | 数据: {"id":"561"}
[2026-01-07 18:10:56] [INFO] 服务器信息保存成功 | 数据: {"id":"562"}
[2026-01-07 18:10:56] [INFO] 服务器信息保存成功 | 数据: {"id":"563"}
[2026-01-07 18:10:56] [INFO] 服务器信息保存成功 | 数据: {"id":"564"}
[2026-01-07 18:10:56] [INFO] 服务器信息保存成功 | 数据: {"id":"565"}
[2026-01-07 18:10:56] [INFO] 服务器信息保存成功 | 数据: {"id":"566"}
[2026-01-07 18:10:57] [INFO] 服务器信息保存成功 | 数据: {"id":"567"}
[2026-01-07 18:10:57] [INFO] 服务器信息保存成功 | 数据: {"id":"568"}
[2026-01-07 18:10:57] [INFO] 服务器信息保存成功 | 数据: {"id":"569"}
[2026-01-07 18:10:57] [INFO] 服务器信息保存成功 | 数据: {"id":"570"}
[2026-01-07 18:10:57] [INFO] 服务器信息保存成功 | 数据: {"id":"571"}
[2026-01-07 18:10:57] [INFO] 服务器信息保存成功 | 数据: {"id":"572"}
[2026-01-07 18:10:57] [INFO] 服务器信息保存成功 | 数据: {"id":"573"}
[2026-01-07 18:10:57] [INFO] 服务器信息保存成功 | 数据: {"id":"574"}
[2026-01-07 18:10:57] [INFO] 服务器信息保存成功 | 数据: {"id":"575"}
[2026-01-07 18:10:57] [INFO] 服务器信息保存成功 | 数据: {"id":"576"}
[2026-01-08 10:09:22] [INFO] 服务器信息保存成功 | 数据: {"id":"577"}
[2026-01-08 10:09:22] [INFO] 服务器信息保存成功 | 数据: {"id":"578"}
[2026-01-08 10:09:23] [INFO] 服务器信息保存成功 | 数据: {"id":"579"}
[2026-01-08 10:09:23] [INFO] 服务器信息保存成功 | 数据: {"id":"580"}
[2026-01-08 10:09:23] [INFO] 服务器信息保存成功 | 数据: {"id":"581"}
[2026-01-08 10:09:23] [INFO] 服务器信息保存成功 | 数据: {"id":"582"}
[2026-01-08 10:09:23] [INFO] 服务器信息保存成功 | 数据: {"id":"583"}
[2026-01-08 10:09:23] [ERROR] 服务器信息保存失败: 选择的宿主机集群不存在，请重新选择 | 数据: {"errorCode":"unknown"}
[2026-01-08 10:09:23] [ERROR] 服务器信息保存失败: 服务器名称长度不能超过100个字符 | 数据: {"errorCode":"unknown"}
[2026-01-08 10:09:23] [ERROR] 服务器信息保存失败: 选择的宿主机集群不存在，请重新选择 | 数据: {"errorCode":"unknown"}
[2026-01-08 10:09:23] [ERROR] 服务器信息保存失败: 选择的宿主机集群不存在，请重新选择 | 数据: {"errorCode":"unknown"}
[2026-01-08 10:09:23] [INFO] 服务器信息保存成功 | 数据: {"id":"584"}
[2026-01-08 10:09:23] [INFO] 服务器信息保存成功 | 数据: {"id":"585"}
[2026-01-08 10:09:23] [INFO] 服务器信息保存成功 | 数据: {"id":"586"}
[2026-01-08 10:09:23] [INFO] 服务器信息保存成功 | 数据: {"id":"587"}
[2026-01-08 10:09:23] [INFO] 服务器信息保存成功 | 数据: {"id":"588"}
[2026-01-08 10:09:23] [INFO] 服务器信息保存成功 | 数据: {"id":"589"}
[2026-01-08 10:09:23] [INFO] 服务器信息保存成功 | 数据: {"id":"590"}
[2026-01-08 10:09:23] [INFO] 服务器信息保存成功 | 数据: {"id":"591"}
[2026-01-08 10:09:23] [INFO] 服务器信息保存成功 | 数据: {"id":"592"}
[2026-01-08 10:09:23] [INFO] 服务器信息保存成功 | 数据: {"id":"593"}
[2026-01-08 10:09:23] [INFO] 服务器信息保存成功 | 数据: {"id":"594"}
[2026-01-08 10:09:23] [INFO] 服务器信息保存成功 | 数据: {"id":"595"}
[2026-01-08 10:09:23] [INFO] 服务器信息保存成功 | 数据: {"id":"596"}
[2026-01-08 10:09:24] [INFO] 服务器信息保存成功 | 数据: {"id":"597"}
[2026-01-08 10:09:24] [INFO] 服务器信息保存成功 | 数据: {"id":"598"}
[2026-01-08 10:09:24] [INFO] 服务器信息保存成功 | 数据: {"id":"599"}
[2026-01-08 10:09:24] [INFO] 服务器信息保存成功 | 数据: {"id":"600"}
[2026-01-08 10:09:24] [INFO] 服务器信息保存成功 | 数据: {"id":"601"}
[2026-01-08 10:09:24] [INFO] 服务器信息保存成功 | 数据: {"id":"602"}
[2026-01-08 10:09:24] [INFO] 服务器信息保存成功 | 数据: {"id":"603"}
[2026-01-08 10:09:24] [INFO] 服务器信息保存成功 | 数据: {"id":"604"}
[2026-01-08 10:11:46] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.70","port":3389,"username":"administrator"}
[2026-01-08 10:11:46] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:11:46] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.71","port":3389,"username":"administrator"}
[2026-01-08 10:11:46] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:11:46] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.76","port":3389,"username":"administrator"}
[2026-01-08 10:11:46] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:11:46] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.66","port":3389,"username":"administrator"}
[2026-01-08 10:11:46] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:11:47] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.67","port":3389,"username":"administrator"}
[2026-01-08 10:11:47] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:11:47] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.68","port":3389,"username":"administrator"}
[2026-01-08 10:11:47] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:11:47] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.109","port":3389,"username":"administrator"}
[2026-01-08 10:11:47] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:11:47] [INFO] 服务器信息保存成功 | 数据: {"id":"612"}
[2026-01-08 10:11:47] [INFO] 服务器信息保存成功 | 数据: {"id":"613"}
[2026-01-08 10:11:47] [INFO] 服务器信息保存成功 | 数据: {"id":"614"}
[2026-01-08 10:11:47] [INFO] 服务器信息保存成功 | 数据: {"id":"615"}
[2026-01-08 10:11:47] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.116","port":2222,"username":"lonbonserver"}
[2026-01-08 10:11:47] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:11:47] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.117","port":2222,"username":"lonbonserver"}
[2026-01-08 10:11:47] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:11:47] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.118","port":2222,"username":"lonbonserver"}
[2026-01-08 10:11:47] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:11:47] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.119","port":2222,"username":"lonbonserver"}
[2026-01-08 10:11:47] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:11:47] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.205.5","port":3389,"username":"administrator"}
[2026-01-08 10:11:47] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:11:47] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.205.6","port":3389,"username":"administrator"}
[2026-01-08 10:11:47] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:11:47] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.1","port":3389,"username":"smit"}
[2026-01-08 10:11:47] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:11:47] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.2","port":3389,"username":"administrator"}
[2026-01-08 10:11:47] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:11:47] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.205.2","port":3389,"username":"Administrator"}
[2026-01-08 10:11:47] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:11:47] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.220","port":3389,"username":"administrator"}
[2026-01-08 10:11:47] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:11:47] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.150","port":3389,"username":"root"}
[2026-01-08 10:11:47] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:11:47] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.41","port":3389,"username":"Administrator"}
[2026-01-08 10:11:47] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:11:48] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.248","port":3389,"username":"Administrator"}
[2026-01-08 10:11:48] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:11:48] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.249","port":3389,"username":"Administrator"}
[2026-01-08 10:11:48] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:11:48] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.251","port":3389,"username":"Administrator"}
[2026-01-08 10:11:48] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:11:48] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.102","port":3389,"username":"Administrator"}
[2026-01-08 10:11:48] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:11:48] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.18","port":3389,"username":"admin"}
[2026-01-08 10:11:48] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:11:48] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.156","port":3389,"username":"administrator"}
[2026-01-08 10:11:48] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:11:48] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.60.104","port":3389,"username":"Administrator"}
[2026-01-08 10:11:48] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:11:48] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.95","port":4000,"username":"Administrator"}
[2026-01-08 10:11:48] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:11:48] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.79","port":3389,"username":"Administrator"}
[2026-01-08 10:11:48] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:13:16] [INFO] 服务器信息保存成功 | 数据: {"id":"637"}
[2026-01-08 10:13:16] [INFO] 服务器信息保存成功 | 数据: {"id":"638"}
[2026-01-08 10:13:16] [INFO] 服务器信息保存成功 | 数据: {"id":"639"}
[2026-01-08 10:13:16] [INFO] 服务器信息保存成功 | 数据: {"id":"640"}
[2026-01-08 10:13:16] [INFO] 服务器信息保存成功 | 数据: {"id":"641"}
[2026-01-08 10:13:16] [INFO] 服务器信息保存成功 | 数据: {"id":"642"}
[2026-01-08 10:13:16] [INFO] 服务器信息保存成功 | 数据: {"id":"643"}
[2026-01-08 10:13:17] [INFO] 服务器信息保存成功 | 数据: {"id":"644"}
[2026-01-08 10:13:17] [INFO] 服务器信息保存成功 | 数据: {"id":"645"}
[2026-01-08 10:13:17] [INFO] 服务器信息保存成功 | 数据: {"id":"646"}
[2026-01-08 10:13:17] [INFO] 服务器信息保存成功 | 数据: {"id":"647"}
[2026-01-08 10:13:17] [INFO] 服务器信息保存成功 | 数据: {"id":"648"}
[2026-01-08 10:13:17] [INFO] 服务器信息保存成功 | 数据: {"id":"649"}
[2026-01-08 10:13:17] [INFO] 服务器信息保存成功 | 数据: {"id":"650"}
[2026-01-08 10:13:17] [INFO] 服务器信息保存成功 | 数据: {"id":"651"}
[2026-01-08 10:13:17] [INFO] 服务器信息保存成功 | 数据: {"id":"652"}
[2026-01-08 10:13:17] [INFO] 服务器信息保存成功 | 数据: {"id":"653"}
[2026-01-08 10:13:17] [INFO] 服务器信息保存成功 | 数据: {"id":"654"}
[2026-01-08 10:13:17] [INFO] 服务器信息保存成功 | 数据: {"id":"655"}
[2026-01-08 10:13:17] [INFO] 服务器信息保存成功 | 数据: {"id":"656"}
[2026-01-08 10:13:17] [INFO] 服务器信息保存成功 | 数据: {"id":"657"}
[2026-01-08 10:13:17] [INFO] 服务器信息保存成功 | 数据: {"id":"658"}
[2026-01-08 10:13:17] [INFO] 服务器信息保存成功 | 数据: {"id":"659"}
[2026-01-08 10:13:17] [INFO] 服务器信息保存成功 | 数据: {"id":"660"}
[2026-01-08 10:13:17] [INFO] 服务器信息保存成功 | 数据: {"id":"661"}
[2026-01-08 10:13:18] [INFO] 服务器信息保存成功 | 数据: {"id":"662"}
[2026-01-08 10:13:18] [INFO] 服务器信息保存成功 | 数据: {"id":"663"}
[2026-01-08 10:13:18] [INFO] 服务器信息保存成功 | 数据: {"id":"664"}
[2026-01-08 10:13:18] [INFO] 服务器信息保存成功 | 数据: {"id":"665"}
[2026-01-08 10:13:18] [INFO] 服务器信息保存成功 | 数据: {"id":"666"}
[2026-01-08 10:13:18] [INFO] 服务器信息保存成功 | 数据: {"id":"667"}
[2026-01-08 10:13:18] [INFO] 服务器信息保存成功 | 数据: {"id":"668"}
[2026-01-08 10:13:39] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.70","port":3389,"username":"administrator"}
[2026-01-08 10:13:39] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:13:40] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.71","port":3389,"username":"administrator"}
[2026-01-08 10:13:40] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:13:40] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.76","port":3389,"username":"administrator"}
[2026-01-08 10:13:40] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:13:40] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.66","port":3389,"username":"administrator"}
[2026-01-08 10:13:40] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:13:40] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.67","port":3389,"username":"administrator"}
[2026-01-08 10:13:40] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:13:40] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.68","port":3389,"username":"administrator"}
[2026-01-08 10:13:40] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:13:40] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.109","port":3389,"username":"administrator"}
[2026-01-08 10:13:40] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:13:40] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.206","port":3389,"username":"administrator"}
[2026-01-08 10:13:40] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:13:40] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.207","port":3389,"username":"administrator"}
[2026-01-08 10:13:40] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:13:40] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.202","port":3389,"username":"administrator"}
[2026-01-08 10:13:40] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:13:40] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.201.122","port":3389,"username":"administrator"}
[2026-01-08 10:13:40] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:13:40] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.116","port":2222,"username":"lonbonserver"}
[2026-01-08 10:13:40] [ERROR] 服务器信息保存失败: 该服务器的账号已存在，请检查是否重复录入 | 数据: {"errorCode":"DUPLICATE_ERROR"}
[2026-01-08 10:13:40] [ERROR] 数据重复: 服务器IP/端口/用户名组合已存在 | 数据: {"server_ip":"192.168.206.117","port":2222,"username":"lonbonserver"}
